TransactionAmount,TransactionDate,TransactionType,Location,IP Address,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Target
0.3034477484760427,0.8195876288659794,0.0,0.047619047619047616,0.7829059829059829,0.5,0.016129032258064557,1.0,0.5103448275862069,0.0,0.06917683027254352,0.20055710306406685,0
0.26910681902597827,0.9517338331771321,1.0,0.19047619047619047,0.08205128205128205,1.0,0.33870967741935487,0.3333333333333333,0.7724137931034483,0.0,0.33663892808381946,0.9108635097493036,1
0.010061395267539165,0.1443298969072165,0.0,0.0,0.9794871794871794,0.5,0.6612903225806451,0.6666666666666666,0.3310344827586207,0.0,0.5274456012084064,0.9387186629526463,0
0.03890187681618563,0.42830365510777885,0.0,0.19047619047619047,0.11794871794871795,1.0,0.0,1.0,0.5482758620689655,0.0,0.43469220794324204,0.49303621169916434,0
0.03225982652013372,0.17057169634489222,1.0,0.47619047619047616,0.09914529914529914,0.5,0.8548387096774193,0.6666666666666666,0.09655172413793102,0.0,0.3797236987077662,0.5041782729805014,1
0.04670737835652953,0.6002811621368322,1.0,0.45238095238095233,0.8068376068376069,0.5,0.32258064516129037,0.0,0.2862068965517241,0.0,0.607967039061455,0.3064066852367688,1
0.18876313662085692,0.32661668228678536,1.0,0.30952380952380953,0.4547008547008547,1.0,0.06451612903225812,1.0,0.4551724137931034,0.5,0.08741048374573722,0.11420612813370473,2
0.07935502195809391,0.18041237113402062,1.0,0.7857142857142857,0.10598290598290598,1.0,0.04838709677419356,1.0,0.296551724137931,0.0,0.12293531973764085,0.12813370473537605,2
0.00394917957569534,0.7994376757263355,0.0,0.3571428571428571,0.9179487179487179,1.0,0.7580645161290323,0.6666666666666666,0.9172413793103449,0.0,0.23746436323717937,0.5598885793871866,0
0.13473639362887546,0.2881911902530459,1.0,0.5714285714285714,0.788034188034188,0.0,0.08064516129032262,1.0,0.5103448275862069,1.0,0.038394599547318164,0.8746518105849582,2
0.0218816229325526,0.24601686972820994,1.0,0.5952380952380952,0.5521367521367522,0.5,0.30645161290322587,0.3333333333333333,0.29310344827586204,0.0,0.17372657183248758,0.9331476323119777,1
0.06947387970023379,0.06560449859418932,1.0,0.45238095238095233,0.2547008547008547,1.0,0.4193548387096775,0.0,0.6448275862068966,0.0,0.11225353409802102,0.83008356545961,1
0.03053922960956106,0.7099343955014058,1.0,0.26190476190476186,0.6683760683760683,0.5,0.14516129032258068,1.0,0.9413793103448276,0.0,0.08399486682724079,0.35376044568245124,2
0.015321505822718434,0.5276476101218369,0.0,0.5714285714285714,0.6803418803418804,1.0,0.6612903225806451,0.0,0.034482758620689655,0.0,0.553400525283027,0.48467966573816157,0
0.032150582271843385,0.09090909090909091,1.0,0.07142857142857142,0.4205128205128205,0.0,0.1774193548387097,0.0,0.8517241379310345,0.0,0.6535074775860644,0.09749303621169916,3
0.21640739365072428,0.7216494845360825,1.0,0.6428571428571428,0.15555555555555556,0.0,0.5,0.3333333333333333,0.5448275862068966,0.5,0.6445338365222957,0.8050139275766017,3
0.4793364504358845,0.20759137769447047,1.0,0.47619047619047616,0.15726495726495726,1.0,0.06451612903225812,1.0,0.4827586206896552,0.0,0.019951881547131282,0.24233983286908078,2
0.13928641657016758,0.8139643861293346,0.0,0.8809523809523809,0.9658119658119658,0.5,0.435483870967742,0.0,0.13793103448275862,0.0,0.9891017552681237,0.7437325905292479,0
0.06800454456072888,0.7788191190253047,1.0,0.9285714285714285,0.8085470085470086,0.5,0.5,0.3333333333333333,0.1206896551724138,0.0,0.38065339723134034,0.0,1
0.04253424807183902,0.8814432989690721,1.0,0.5952380952380952,0.6683760683760683,0.5,0.12903225806451613,1.0,0.46551724137931033,0.0,0.053671771381553525,0.9860724233983287,2
0.43427319801612446,0.7703842549203375,1.0,0.5476190476190476,0.7589743589743589,0.0,0.7741935483870968,0.0,0.27586206896551724,0.25,0.5251942922022965,0.8161559888579387,3
0.1831862177456357,0.06607310215557638,1.0,0.6666666666666666,0.7572649572649572,1.0,0.5967741935483871,0.6666666666666666,0.7103448275862069,0.0,0.06165655739964063,0.19220055710306408,1
0.17927527365684198,0.5660731021555764,1.0,0.8333333333333333,0.8136752136752137,0.0,0.7258064516129032,0.6666666666666666,0.3758620689655172,0.0,0.2837805588812426,0.1894150417827298,3
0.018440429111407287,0.021087160262417994,1.0,0.7142857142857142,0.042735042735042736,1.0,0.32258064516129037,0.0,0.031034482758620682,0.0,0.9486743225065695,0.8941504178272981,1
0.13172671458847693,0.2999062792877226,0.0,0.11904761904761904,0.8239316239316239,1.0,0.6290322580645161,0.0,0.36551724137931035,0.0,0.8910330140449685,0.4456824512534819,0
0.030074941554327165,0.27835051546391754,1.0,0.9523809523809523,0.37094017094017095,0.0,0.016129032258064557,1.0,0.36896551724137927,0.0,0.0093837033192859,0.2785515320334262,2
0.1660785684633704,0.5510777881911902,1.0,0.5,0.8837606837606837,0.5,0.14516129032258068,1.0,0.07931034482758621,0.0,0.051520625123102716,0.584958217270195,2
0.08970591448360245,0.9484536082474228,1.0,0.07142857142857142,0.07179487179487179,0.5,0.12903225806451613,1.0,0.22413793103448276,0.0,0.09458791768369951,0.6963788300835655,2
0.2785619087155061,0.7558575445173383,1.0,0.6666666666666666,0.4153846153846154,1.0,0.016129032258064557,1.0,0.3275862068965517,0.0,0.04567824633179147,0.8662952646239555,2
0.34228407874325417,0.8973758200562324,1.0,0.23809523809523808,0.9709401709401709,1.0,0.12903225806451613,1.0,0.4413793103448276,0.0,0.010978240483362565,0.16991643454038996,2
0.23218772531626208,0.11480787253983131,0.0,0.42857142857142855,0.18461538461538463,1.0,0.8225806451612903,0.6666666666666666,0.38275862068965516,0.0,0.25580759072291287,0.12256267409470752,0
0.046521663134435974,0.4217432052483599,1.0,0.9761904761904762,0.4717948717948718,0.5,0.7903225806451613,0.0,0.46551724137931033,0.0,0.9950866474990573,0.06128133704735376,1
0.09244248290327514,0.6743205248359888,1.0,0.8571428571428571,0.7213675213675214,0.5,0.16129032258064518,1.0,0.4551724137931034,0.0,0.05489994144848779,0.43175487465181056,2
0.05700911097030741,0.24695407685098408,1.0,0.6904761904761905,0.4153846153846154,0.0,0.7096774193548387,0.6666666666666666,0.27586206896551724,0.0,0.2941410170485063,0.7186629526462396,3
0.1729828049553191,0.5763823805060918,1.0,0.5476190476190476,0.9128205128205128,0.5,0.11290322580645162,1.0,0.2517241379310345,0.0,0.08213546978009237,0.479108635097493,2
0.03292621643470471,0.9512652296157451,0.0,0.19047619047619047,0.0,0.5,0.6290322580645161,0.6666666666666666,0.14482758620689656,0.0,0.23075950924287048,0.596100278551532,0
0.15966046887631366,0.1836925960637301,0.0,0.21428571428571427,0.49743589743589745,0.5,0.8064516129032258,0.6666666666666666,0.17586206896551726,0.0,0.3049364100999006,0.2395543175487465,0
0.21098341672310952,0.4301780693533271,1.0,0.38095238095238093,0.4170940170940171,0.5,0.4838709677419355,0.3333333333333333,0.06206896551724138,0.0,0.37163807770881413,0.12813370473537605,1
0.0610729970067076,0.7432052483598875,1.0,0.42857142857142855,0.49230769230769234,0.5,0.08064516129032262,1.0,0.1413793103448276,0.0,0.05566763176947241,0.871866295264624,2
0.1440549280080404,0.35941893158388005,1.0,0.21428571428571427,0.8632478632478633,0.5,0.9838709677419355,0.6666666666666666,0.7482758620689656,0.25,0.2737884845107386,0.7771587743732591,1
0.19083877733837315,0.8434864104967198,1.0,0.45238095238095233,0.9572649572649573,1.0,0.4838709677419355,0.3333333333333333,0.7448275862068966,0.0,0.44027376025071613,0.29526462395543174,1
0.32835543708623743,0.401124648547329,0.0,0.7142857142857142,0.12991452991452992,0.5,0.6129032258064516,0.3333333333333333,0.32413793103448274,0.0,0.5617241168368202,0.27298050139275765,0
0.003009679040398523,0.8289597000937208,1.0,0.11904761904761904,0.26324786324786326,1.0,0.5161290322580645,0.0,0.393103448275862,0.0,0.9334576516608531,0.8579387186629527,1
0.10982870501868078,0.246485473289597,0.0,0.6190476190476191,0.21367521367521367,0.5,0.3870967741935484,0.3333333333333333,0.6068965517241379,0.0,0.16690676595999274,0.883008356545961,0
0.16286132535122028,0.30880974695407687,1.0,0.38095238095238093,0.9658119658119658,0.5,0.6129032258064516,0.6666666666666666,0.7413793103448276,0.0,0.19579128234534102,0.637883008356546,1
0.28447202254801285,0.2942830365510778,1.0,0.0,0.14871794871794872,0.5,0.11290322580645162,1.0,0.4068965517241379,0.0,0.12431070887663784,0.9637883008356546,2
0.06391880967467063,0.10543580131208997,0.0,0.047619047619047616,0.7418803418803419,1.0,0.6774193548387097,0.3333333333333333,0.020689655172413793,0.0,0.23955500850711126,0.13370473537604458,0
0.07280582927308878,0.528584817244611,1.0,0.023809523809523808,0.7111111111111111,0.0,0.4193548387096775,0.3333333333333333,0.7241379310344828,0.0,0.2516894901043911,0.6545961002785515,3
0.0780823264655116,0.036551077788191194,1.0,0.21428571428571427,0.8461538461538461,1.0,0.27419354838709675,0.3333333333333333,0.43103448275862066,0.0,0.4216663451151166,0.5097493036211699,1
0.013387882627979637,0.4985941893158388,1.0,0.09523809523809523,0.9572649572649573,0.0,0.7096774193548387,0.6666666666666666,0.15517241379310343,0.0,0.38746244737254293,0.9777158774373259,3
0.12763005527758964,0.7980318650421744,0.0,0.40476190476190477,0.252991452991453,1.0,0.12903225806451613,1.0,0.9310344827586207,0.0,0.4326103017049851,0.3955431754874652,0
0.6621566999497477,0.7502343017806935,1.0,0.38095238095238093,0.4700854700854701,0.5,0.03225806451612906,1.0,0.04827586206896552,0.0,0.03386374774045615,0.07799442896935933,2
0.04985361270729096,0.2047797563261481,1.0,0.5952380952380952,0.9846153846153847,0.5,0.4193548387096775,0.0,0.20344827586206898,0.0,0.9797025905851051,0.8690807799442897,1
0.06556293561144007,0.9606373008434864,1.0,0.5714285714285714,0.3145299145299145,0.5,0.016129032258064557,1.0,0.23103448275862065,0.0,0.08471415635741028,0.07520891364902507,2
0.09503703380017042,0.528116213683224,1.0,0.9285714285714285,0.147008547008547,1.0,0.5161290322580645,0.0,0.19655172413793104,0.0,0.7008797515963859,0.6852367688022284,1
0.10020428674430291,0.4606373008434864,1.0,0.23809523809523808,0.9401709401709402,0.0,0.32258064516129037,0.3333333333333333,0.3172413793103448,0.0,0.03027200572204905,0.5793871866295265,3
0.5037743887784308,0.059044048734770385,1.0,0.26190476190476186,0.5538461538461539,0.0,0.7258064516129032,0.6666666666666666,0.2655172413793103,0.0,0.31014420074496885,0.7883008356545961,3
0.14182634534291771,0.837394564198688,1.0,0.23809523809523808,0.6837606837606838,1.0,0.5,0.0,0.5517241379310345,0.0,0.4755821371503631,0.5431754874651811,1
0.08436387074220543,0.49250234301780693,1.0,0.8571428571428571,0.3384615384615385,1.0,0.25806451612903225,0.0,0.506896551724138,0.0,0.0955592946660312,0.5543175487465181,1
0.7318982280582929,0.7394564198687911,0.0,0.047619047619047616,0.3264957264957265,1.0,0.5806451612903226,0.3333333333333333,0.06896551724137931,0.0,0.5748992154366257,0.08356545961002786,0
0.013273176167274794,0.7985004686035614,1.0,0.5476190476190476,0.28888888888888886,0.5,0.7419354838709677,0.0,0.20344827586206898,0.0,0.6566192450955547,0.9498607242339833,1
0.005107168607572811,0.4709465791940019,0.0,0.8571428571428571,0.15042735042735042,1.0,0.6451612903225806,0.0,0.5827586206896552,0.0,0.859228988846979,0.46518105849582175,0
0.21450108151805808,0.8716026241799438,1.0,0.42857142857142855,0.4170940170940171,1.0,0.09677419354838712,1.0,0.3103448275862069,0.0,0.04634711837152851,0.37604456824512533,2
0.39146037711114506,0.6925960637300843,0.0,0.5952380952380952,0.020512820512820513,1.0,0.6774193548387097,0.6666666666666666,0.08275862068965517,0.0,0.26632669592673736,0.30362116991643456,0
0.12212960737617165,0.7436738519212747,1.0,0.42857142857142855,0.15213675213675212,0.0,0.5645161290322581,0.3333333333333333,0.15517241379310343,0.75,0.19008805582762328,0.27298050139275765,3
0.1258493740304573,0.24179943767572634,1.0,0.3571428571428571,0.8222222222222222,0.5,0.04838709677419356,1.0,0.43103448275862066,0.0,0.034677149919432854,0.7242339832869081,2
0.35171731958312397,0.1780693533270853,1.0,0.8333333333333333,0.3316239316239316,0.0,0.1774193548387097,0.3333333333333333,0.21379310344827585,0.0,0.07000098818281249,0.28133704735376047,3
0.2777098035788416,0.47563261480787256,0.0,0.5476190476190476,0.46153846153846156,0.5,0.532258064516129,0.3333333333333333,0.40344827586206894,0.0,0.5113146932028484,0.5264623955431755,0
0.46885992702484214,0.2933458294283037,0.0,0.8809523809523809,0.3811965811965812,0.5,0.14516129032258068,1.0,0.603448275862069,0.0,0.11903636714419874,0.7325905292479109,0
0.013710153160436105,0.5262417994376757,1.0,0.5,0.8273504273504273,0.0,0.6290322580645161,0.3333333333333333,0.23448275862068962,0.0,0.0066443530057899445,0.7827298050139275,3
0.08049116214031332,0.6551077788191191,1.0,0.11904761904761904,0.24273504273504273,0.5,0.8548387096774193,0.6666666666666666,0.4241379310344827,0.0,0.13536087831301735,0.16434540389972144,1
0.06268434966898993,0.6799437675726335,1.0,0.8333333333333333,0.15897435897435896,0.5,0.30645161290322587,0.0,0.5689655172413793,0.0,0.5069619831955143,0.37604456824512533,1
0.2092628198125369,0.06654170571696345,1.0,0.30952380952380953,0.39316239316239315,0.5,0.19354838709677424,0.3333333333333333,0.04827586206896552,0.0,0.5915470707774176,0.7883008356545961,1
0.1070047412003758,0.15463917525773196,1.0,0.9761904761904762,0.5333333333333333,0.5,0.14516129032258068,0.3333333333333333,0.4689655172413793,0.0,0.6262968218830732,0.3593314763231198,1
0.07083397059144836,0.0037488284910965324,1.0,0.45238095238095233,0.06153846153846154,0.0,0.22580645161290325,0.3333333333333333,0.7758620689655172,0.0,0.5278859139581831,0.033426183844011144,3
0.16749328147873013,0.9109653233364574,1.0,0.16666666666666666,0.9880341880341881,1.0,0.4516129032258065,0.3333333333333333,0.1413793103448276,0.0,0.6262443876930234,0.7353760445682451,1
0.06266250081933186,0.8270852858481724,1.0,0.9285714285714285,0.08547008547008547,1.0,0.6612903225806451,0.6666666666666666,0.24137931034482757,0.0,0.4061955701176207,0.5041782729805014,1
0.4131235115471171,0.18791002811621368,1.0,0.8095238095238095,0.37606837606837606,0.5,0.14516129032258068,1.0,0.02413793103448276,0.0,0.021407266437614408,0.8802228412256268,2
0.27502239507089954,0.9029990627928772,1.0,0.47619047619047616,0.5794871794871795,1.0,0.06451612903225812,1.0,0.08620689655172413,0.0,0.023233724057680302,0.4986072423398329,2
0.0779840066420503,0.5618556701030928,1.0,0.8333333333333333,0.48547008547008547,0.0,0.7258064516129032,0.6666666666666666,0.4724137931034483,0.0,0.52966934865308,0.7186629526462396,3
0.13880027966527564,0.29896907216494845,0.0,0.21428571428571427,0.20512820512820512,1.0,0.532258064516129,0.3333333333333333,0.5655172413793104,0.0,0.5880064184826488,0.09192200557103064,0
0.11661823504992462,0.17760074976569823,0.0,0.21428571428571427,0.770940170940171,0.0,0.967741935483871,0.6666666666666666,0.9379310344827586,0.0,0.23034205242208988,0.5376044568245125,0
0.17894207869955647,0.10824742268041238,1.0,0.3333333333333333,0.4256410256410256,1.0,0.3548387096774194,0.3333333333333333,0.32413793103448274,0.0,0.025407726245127153,0.019498607242339833,1
0.0012235355808516682,0.5356138706654171,1.0,0.8571428571428571,0.7316239316239316,1.0,0.467741935483871,0.0,0.33448275862068966,0.0,0.8095751553362881,0.584958217270195,1
0.16376805261202998,0.7586691658856608,0.0,0.047619047619047616,0.9384615384615385,1.0,0.8064516129032258,0.0,0.1275862068965517,0.0,0.9037872946579645,0.9860724233983287,0
0.030981668815136882,0.9976569821930646,0.0,0.6666666666666666,0.022222222222222223,0.0,0.4032258064516129,0.3333333333333333,0.38620689655172413,0.25,0.37552089670531785,0.2200557103064067,0
0.06312678887456576,0.37769447047797566,1.0,0.3333333333333333,0.1282051282051282,0.5,0.33870967741935487,0.3333333333333333,0.5413793103448277,0.0,0.42880680622676176,0.6100278551532033,1
0.0291190543817868,0.6115276476101219,1.0,0.3571428571428571,0.7401709401709402,0.0,0.8225806451612903,0.6666666666666666,0.38275862068965516,0.0,0.10413766260480957,0.38997214484679665,3
0.0344556359107693,0.8673851921274602,0.0,0.26190476190476186,0.8598290598290599,1.0,0.4516129032258065,0.0,0.5344827586206897,0.0,0.7443463506812077,0.6406685236768802,0
0.18101225720465816,0.6321462043111528,1.0,0.7619047619047619,0.6324786324786325,1.0,0.3709677419354839,0.3333333333333333,0.17586206896551726,0.0,0.27362378737532594,0.7688022284122563,1
0.0026109375341388276,0.8964386129334583,1.0,1.0,0.8341880341880342,0.0,0.6129032258064516,0.6666666666666666,0.10689655172413794,0.0,0.36678119279715565,0.7353760445682451,3
0.1170442876182569,0.5759137769447048,0.0,0.26190476190476186,0.47863247863247865,1.0,0.8387096774193548,0.0,0.8172413793103449,0.0,0.7427726527465097,0.924791086350975,0
0.32694072407087765,0.6602624179943768,1.0,0.7142857142857142,0.9658119658119658,0.5,0.6290322580645161,0.0,0.5103448275862069,0.0,0.08828573137964439,0.6406685236768802,1
0.45938298848565623,0.5890346766635427,1.0,0.9523809523809523,0.020512820512820513,1.0,0.12903225806451613,1.0,0.24137931034482757,0.0,0.06732012215821817,0.5988857938718662,2
0.020696322838602548,0.6724461105904405,1.0,0.5476190476190476,0.8854700854700854,1.0,0.12903225806451613,1.0,0.3379310344827586,0.0,0.013544154629770926,0.2200557103064067,2
0.5661036946404773,0.5149953139643861,1.0,0.8333333333333333,0.7829059829059829,0.5,0.6451612903225806,0.0,0.46206896551724136,0.0,0.36565251324467474,0.5041782729805014,1
0.06798269571107081,0.49390815370196817,1.0,0.6666666666666666,0.23076923076923078,0.5,0.24193548387096775,0.3333333333333333,0.3275862068965517,0.0,0.41729548481122686,0.17270194986072424,1
0.16506259695427036,0.7263355201499532,0.0,0.8333333333333333,0.5299145299145299,0.5,0.967741935483871,0.6666666666666666,0.10344827586206896,0.0,0.33822808738224996,0.9220055710306406,0
0.11349384954882126,0.8772258669165885,1.0,0.5,0.8478632478632478,1.0,0.467741935483871,0.3333333333333333,0.906896551724138,0.0,0.6213303629588748,0.3955431754874652,1
0.003009679040398523,0.8687910028116214,0.0,0.47619047619047616,0.9384615384615385,0.5,0.08064516129032262,1.0,0.8413793103448276,0.0,0.06828343234208067,0.7493036211699164,0
0.20814852847997553,0.6180880974695407,1.0,0.0,0.8290598290598291,0.0,0.6129032258064516,0.0,0.22413793103448276,0.0,0.7887413038231921,0.5264623955431755,3
0.008684917739081038,0.781630740393627,1.0,0.5952380952380952,0.305982905982906,0.0,0.5161290322580645,0.0,0.393103448275862,0.0,0.9612242442250127,0.9331476323119777,3
0.2653652035220346,0.4629803186504218,1.0,0.6666666666666666,0.1829059829059829,1.0,0.0,1.0,0.2,0.0,0.11068252509614618,0.11142061281337047,2
0.18360134588913893,0.04076850984067479,1.0,0.8333333333333333,0.5299145299145299,0.5,0.04838709677419356,1.0,0.027586206896551724,0.0,0.06038401994112583,0.596100278551532,2
0.5446754353383294,0.8823805060918464,1.0,0.9285714285714285,0.017094017094017096,1.0,0.8225806451612903,0.0,0.37241379310344824,0.0,0.450923950929665,0.3398328690807799,1
0.1279850990845332,0.6527647610121837,1.0,0.14285714285714285,0.7350427350427351,1.0,0.08064516129032262,1.0,0.3793103448275862,0.0,0.010875388802880387,0.4011142061281337,2
0.0031353099259323995,0.8064667291471416,1.0,0.14285714285714285,0.39316239316239315,1.0,0.19354838709677424,0.0,0.8137931034482759,0.0,0.3590101769385021,0.5571030640668524,1
0.5733465883021259,0.802717900656045,1.0,0.26190476190476186,0.12136752136752137,0.0,1.0,0.6666666666666666,0.03793103448275863,0.0,0.1301208204740723,0.6991643454038997,3
0.12392667526054753,0.4943767572633552,1.0,0.11904761904761904,0.48547008547008547,0.0,0.0,1.0,0.9793103448275863,0.0,0.016116118875031178,0.8635097493036211,2
0.02490222639778016,0.12839737582005623,1.0,0.47619047619047616,0.31965811965811963,0.0,0.03225806451612906,1.0,0.2827586206896551,0.0,0.1046633489717185,0.16991643454038996,2
0.5315442766938321,0.648078725398313,1.0,0.8095238095238095,0.5196581196581197,0.5,0.9516129032258065,0.6666666666666666,0.9862068965517242,0.0,0.130414586384992,0.8913649025069638,1
0.226812908300378,0.5571696344892221,1.0,0.5238095238095237,0.18974358974358974,0.0,0.7741935483870968,0.0,0.45172413793103444,0.0,0.6730035850196864,0.6685236768802229,3
0.1450217396054098,0.09746954076850985,1.0,0.7142857142857142,0.6478632478632479,1.0,0.5806451612903226,0.6666666666666666,0.2827586206896551,0.0,0.29201608788508043,0.9860724233983287,1
0.03776573663396623,0.5459231490159325,1.0,0.9761904761904762,0.5794871794871795,1.0,1.0,0.6666666666666666,0.35517241379310344,0.0,0.4269064029540617,0.44846796657381616,1
0.1817114203937163,0.8734770384254921,0.0,0.0,0.07179487179487179,0.5,0.27419354838709675,0.3333333333333333,0.9758620689655172,0.0,0.18056183906871504,0.30919220055710306,0
0.14619065306211626,0.7582005623242737,1.0,0.8333333333333333,0.582905982905983,1.0,0.03225806451612906,1.0,0.5172413793103449,0.0,0.03320563143201134,0.3649025069637883,2
0.27080010487447836,0.8327085285848173,1.0,0.8809523809523809,0.5572649572649573,0.5,0.6935483870967742,0.0,0.8793103448275862,0.0,0.8606238727489431,0.5515320334261838,1
0.20537918678581574,0.1246485473289597,1.0,0.9523809523809523,0.9264957264957265,0.0,0.30645161290322587,0.3333333333333333,0.810344827586207,0.0,0.6023343970303426,0.5988857938718662,3
0.045205269942537527,0.6635426429240863,0.0,0.9285714285714285,0.6752136752136753,1.0,0.29032258064516125,0.3333333333333333,0.5551724137931034,0.0,0.5987823167710757,0.7715877437325905,0
0.0507985754550023,0.5538894095595127,0.0,0.6428571428571428,0.4,1.0,0.03225806451612906,1.0,0.21379310344827585,0.0,0.07058448660541727,0.947075208913649,0
0.4386757412222247,0.28631677600749766,0.0,0.5238095238095237,0.4564102564102564,0.5,0.8064516129032258,0.0,0.4103448275862069,0.0,0.8111280140416074,0.3816155988857939,0
0.019390854071533133,0.7080599812558576,1.0,0.11904761904761904,0.06324786324786325,0.5,0.08064516129032262,1.0,0.38620689655172413,0.0,0.03426103756506378,0.8802228412256268,2
0.015441674495837797,0.4029990627928772,1.0,1.0,0.5777777777777777,1.0,0.7096774193548387,0.0,0.30689655172413793,0.0,0.5759915943959952,0.019498607242339833,1
0.07607223229696956,0.7591377694470478,0.0,0.5,0.3384615384615385,1.0,0.5645161290322581,0.0,0.5758620689655173,0.0,0.672008679875153,0.1894150417827298,0
0.16785924971050276,0.020618556701030927,1.0,0.26190476190476186,0.13333333333333333,0.5,0.24193548387096775,0.0,0.9482758620689655,0.0,0.3499336841942512,0.027855153203342618,1
0.032986300771264396,0.39268978444236174,0.0,0.9523809523809523,0.006837606837606838,0.5,0.6129032258064516,0.6666666666666666,0.14827586206896554,0.0,0.06353141581052167,0.4986072423398329,0
0.04074810461229216,0.6073102155576382,1.0,0.6190476190476191,0.30427350427350425,0.5,0.8387096774193548,0.0,0.396551724137931,0.0,0.4584146455415141,0.2116991643454039,1
0.12653215058227185,0.08341143392689784,1.0,0.5238095238095237,0.3111111111111111,0.0,0.25806451612903225,0.3333333333333333,0.5344827586206897,0.0,0.0007098782652887681,0.9777158774373259,3
0.06879656536083376,0.1204311152764761,1.0,0.07142857142857142,0.19316239316239317,0.5,0.9193548387096775,0.6666666666666666,0.8896551724137931,0.0,0.3742631483773299,0.3871866295264624,1
0.27639887259935764,0.3252108716026242,0.0,0.14285714285714285,0.05299145299145299,1.0,0.5645161290322581,0.6666666666666666,0.5241379310344828,0.25,0.08118896542637401,0.4623955431754875,0
0.1661004173130285,0.9236176194939082,1.0,0.3571428571428571,0.40341880341880343,0.5,0.20967741935483875,0.3333333333333333,0.0896551724137931,0.0,0.26586151054834734,0.3955431754874652,1
0.15381043938036665,0.36176194939081535,1.0,0.26190476190476186,0.5948717948717949,0.0,0.06451612903225812,1.0,0.34137931034482755,0.0,0.09974461860512956,0.20891364902506965,2
0.42475256177762244,0.2225866916588566,1.0,0.3571428571428571,0.18461538461538463,0.5,0.20967741935483875,0.3333333333333333,0.02413793103448276,0.0,0.45196591239860207,0.479108635097493,1
0.06495663003342875,0.633552014995314,1.0,0.47619047619047616,0.8615384615384616,0.5,0.6129032258064516,0.6666666666666666,0.296551724137931,0.0,0.3639672245978197,0.1977715877437326,1
0.09664292425003825,0.35660731021555764,1.0,0.14285714285714285,0.147008547008547,1.0,0.935483870967742,0.6666666666666666,0.11379310344827585,0.0,0.3523241454739547,0.019498607242339833,1
0.1423561799471258,0.3950328022492971,1.0,0.23809523809523808,0.41196581196581195,0.5,0.06451612903225812,1.0,0.0896551724137931,0.0,0.053835796283760395,0.0807799442896936,2
